org_nr,navn,bransje,ansatte,omsetning_mnok,netto_margin,egenkapital_pct,gjeldsgrad,likviditetsgrad,ebitda_margin,driftsmargin,rentedekningsgrad,score,rating,pd_pct,z_score,z_rating,risikoindikatorere
987399066,NORVESTOR ADVISORY AS,Andre tjenester tilknyttet finansieringsvirksomhet og kollektive investeringsfond,33.0,95.21900594609139,4.8613724956054725,28.813439380393433,0.5742255287809153,94.96958274377684,7.325679117329569,3.9003100280666176,3.979707856818651,85,A – Lav risiko,23.21,0.6,Faresone (Z < 1.81),Likviditetsgrad under 1.0
935651867,LT TECH AS,Reparasjon og vedlikehold av sivile luft- og romfartøy,71.0,156.92217474834354,-1.645547136492917,29.769126383885578,0.5339267351711672,140.594973719909,3.916974577222126,7.797123522594102,2.334562879463748,80,A – Lav risiko,69.67,0.91,Faresone (Z < 1.81),Negativt nettoresultat
924962267,AVOCADO DAGLIGVARE AS,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,11.0,62.0837160158021,3.7815830856150545,28.306590352342955,0.7862966338914268,93.2227108885232,8.257462520830003,5.501746954128935,2.8234494773083876,70,B – Moderat risiko,30.38,0.64,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Likviditetsgrad under 1.0
890987052,MØLLERDAMMEN NATURBARNEHAGE AS,Førskoleundervisning og drift av barnehager,26.0,89.13423660141524,3.249860456203142,42.33040443919786,0.5590482758156832,130.29919404853084,9.432424819479346,6.3804661616566385,0.3,100,A – Lav risiko,26.35,1.1,Faresone (Z < 1.81),
922157073,HEILT BYGG AS,Utvikling og salg av byggeprosjekter,11.0,84.15190850073535,-0.9874759641070234,53.48819306512486,0.6890057705241375,96.81617494246805,5.767557136136245,0.6828859945421928,3.9626974242781614,40,C – Høy risiko,86.24,1.11,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Negativt nettoresultat; Svak driftsmargin (<2%); Likviditetsgrad under 1.0
820328922,SENTRUM TANNKLINIKK ALTA AS,Tannlegetjenester,7.0,6.705382884656657,8.338981596808019,57.654631191794124,0.7293525716184934,115.32411906975943,8.372334378766416,0.949685423337149,2.485324833759528,70,B – Moderat risiko,5.12,1.34,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Svak driftsmargin (<2%); Svak likviditetsgrad (<1.2)
931060112,LOTUS SERVICE AS,Rengjøring av bygninger,16.0,57.226735928144066,8.846748470644695,19.48476692180117,0.4311303611270659,134.07579850643756,7.840483476458821,1.5711894402350617,5.560152611160224,80,A – Lav risiko,6.23,0.5,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Svak driftsmargin (<2%)
887100462,SANDNES HOTELL AS,Drift av hoteller,35.0,68.32553436443985,3.9566431873651626,46.194263720055496,0.5209633404716407,119.7264938315701,6.671170588222507,3.734911122383994,3.5749724252946806,95,A – Lav risiko,4.55,1.07,Faresone (Z < 1.81),Svak likviditetsgrad (<1.2)
985790175,CHILI FRISØR AS,Frisering og barbering,6.0,7.806486621323748,8.795941511514151,46.41379171911858,0.475677952295626,159.39340415787575,5.99854153073197,7.519373912759924,5.424105480495235,100,A – Lav risiko,4.21,1.35,Faresone (Z < 1.81),
914141508,DANDERO AS,Dataprogrammeringstjenester,16.0,29.85395711991542,9.343150777430832,14.436857718972512,0.3509848796635292,93.21262477603307,11.42882928429112,13.197544998455275,10.07825036548158,75,A – Lav risiko,26.1,0.66,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Likviditetsgrad under 1.0
930097705,ORKLA FOODS AS,Produksjon av ferdigmat,30.0,163.71229956483407,6.502533424833371,10.984133987708915,0.43859893003989675,107.42756868321163,6.137457205246652,4.495568544245631,3.3197735557571817,85,A – Lav risiko,18.64,0.38,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Svak likviditetsgrad (<1.2)
966406135,SULA VEKST AS,Arbeidstrening og varig tilrettelagt arbeid,23.0,8.205404171732667,6.243730768352601,21.908854613902903,0.5558870296166725,207.5928934412491,4.24184622524073,-3.5908625682389896,3.784989445299723,80,A – Lav risiko,5.26,0.64,Faresone (Z < 1.81),Negativt driftsresultat
912221482,JESSHEIM SPECSAVERS AS,Detaljhandel med medisinske og ortopediske artikler,16.0,81.02878904995714,8.375042362661782,19.55675608321375,0.5945048834854783,118.71413401269814,5.182154937087593,10.433030041051104,0.742574179012117,85,A – Lav risiko,38.99,0.74,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Svak likviditetsgrad (<1.2)
984954980,OFFSHORE PARTNER AS,Utleie av arbeidskraft og andre personaladministrative tjenester,85.0,196.83227255288062,5.4030795152963,54.286794874090205,0.5346974730206343,145.78176888264358,5.825054297734627,4.807380823735322,3.642019311256474,100,A – Lav risiko,4.86,1.45,Faresone (Z < 1.81),
920246516,LUSTER MAT AS,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,10.0,48.647156695681524,1.3911689918690981,43.65650590853279,0.5156105779472533,174.41175877702588,5.345818829234541,-2.819097404620644,7.654803751784979,70,B – Moderat risiko,5.36,0.99,Faresone (Z < 1.81),Lav netto margin (<3%); Negativt driftsresultat
914038332,BYGGMESTRING AS,Eiendomsforvaltning på oppdrag,7.0,1.0,10.038700984053541,29.065080589347616,0.7261657139756226,60.25140251074566,24.41324560097998,15.168170427198156,5.0580972853229,70,B – Moderat risiko,29.27,0.85,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Likviditetsgrad under 1.0
898088782,LANDSRØD DAGLIGVARE AS,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,12.0,34.35317998151141,3.356662224572971,45.81683642569008,0.6167823378925086,154.4461563101207,5.768742043765746,1.9079847390780218,4.12181679086622,90,A – Lav risiko,4.56,1.13,Faresone (Z < 1.81),Svak driftsmargin (<2%)
919690283,CAMAR AS,Utleie av egen eller leid fast eiendom,5.0,4.576375794709785,15.401310290601193,46.90335083421293,0.1,157.95652717854165,15.584208584156325,11.943873730662308,3.5287038672777853,100,A – Lav risiko,5.91,1.5,Faresone (Z < 1.81),
913930959,NESBYEN GULLSMED AS,"Detaljhandel med ur, klokker og smykker",5.0,48.72338159958041,5.342579386368573,26.40683498264586,0.5810578430686802,100.992014291055,1.3611455056332087,0.6198483262301044,6.655983680956897,85,A – Lav risiko,33.02,0.47,Faresone (Z < 1.81),Svak driftsmargin (<2%); Svak likviditetsgrad (<1.2)
985853797,BERGHEIM FRILUFTSBARNEHAGE AS,Førskoleundervisning og drift av barnehager,22.0,70.4687509982739,5.539256260291879,48.87643680271996,0.5974267430672437,112.54814416719667,8.295767634021821,6.401228575683047,6.385728324533936,95,A – Lav risiko,4.67,1.21,Faresone (Z < 1.81),Svak likviditetsgrad (<1.2)
912627136,DUNSETH BILBERGING AS,Tjenester tilknyttet landtransport ikke nevnt annet sted,6.0,44.722834286866075,5.124911541603192,43.27172311312374,0.6805225357474641,134.0717559262829,3.3543760463168466,2.510799108168708,2.6377433879838774,85,A – Lav risiko,4.99,1.01,Faresone (Z < 1.81),Høy gjeldsgrad (>65%)
976982576,RØROS DØRER OG VINDUER AS,Produksjon av dører og vinduer i tre,56.0,221.61697762615285,4.566443987853447,26.11370118500058,0.47380577055414397,68.7234866566175,8.639881122118815,5.003616426086673,2.4572784223295234,85,A – Lav risiko,32.86,0.49,Faresone (Z < 1.81),Likviditetsgrad under 1.0
974536838,NORDIC ISOELEMENTER AS,Produksjon av betongprodukter for bygge- og anleggsvirksomhet,17.0,82.57359839513418,6.812710412879675,13.886602034465387,0.4055912832150679,108.08001775744457,4.180290696673406,6.488424525795246,4.015434653067992,85,A – Lav risiko,11.4,0.49,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Svak likviditetsgrad (<1.2)
926736582,VEST ENERGITEKNIKK AS,"Kuldeanlegg-, varmepumpearbeid og installasjon av peiser",15.0,43.241980554128624,-2.0115870932202604,47.5312704531384,0.3341112407719792,137.0976420593215,7.832130813874575,8.081975787515953,1.22794900220222,80,A – Lav risiko,87.69,1.32,Faresone (Z < 1.81),Negativt nettoresultat
927634252,NOVA ROCKET AS,Reklamebyråvirksomhet,15.0,1.0,4.551548634261085,65.0076677226628,0.7058419529409157,142.3380795346119,5.525091443103857,6.4213677899119315,2.0661345007388285,85,A – Lav risiko,5.6,1.95,Grå sone (1.81–2.99),Høy gjeldsgrad (>65%)
875907832,HAFJELL - KVITFJELL ALPIN AS,Sportsaktiviteter ikke nevnt annet sted,59.0,143.22987092583682,5.51641047749988,53.90314861248319,0.92,148.73455885125685,5.473109122877504,3.923277063424017,0.3,70,B – Moderat risiko,55.95,1.42,Faresone (Z < 1.81),Meget høy gjeldsgrad (>80%)
932354551,NONSPACE AS,Grafisk design og visuell kommunikasjonsdesign,23.0,16.052868689109417,3.272152685660688,30.138674030981115,0.5428532308050583,106.21530236662298,10.863092001973413,4.500621194754591,4.476749197153464,95,A – Lav risiko,4.99,0.69,Faresone (Z < 1.81),Svak likviditetsgrad (<1.2)
928947165,YAYA'S VIKA AS,Drift av restauranter,24.0,46.786316236715805,4.465572051576937,50.37647397001452,0.389930467643365,111.96592288236602,6.088821913670006,-0.037612770419644725,2.4518553506962557,75,A – Lav risiko,5.35,1.04,Faresone (Z < 1.81),Negativt driftsresultat; Svak likviditetsgrad (<1.2)
911855526,OLAVSVERN GROUP AS,Utleie av egen eller leid fast eiendom,5.0,1.0,14.623167542138184,41.938419935028875,0.5490384867051317,164.78142867587903,14.58788463480181,13.171394549786669,4.241945617668759,100,A – Lav risiko,5.58,1.44,Faresone (Z < 1.81),
913453727,G KLØVE LL,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,6.0,25.960870481988852,0.7517240271652539,5.0,0.4998581256720544,184.7961847634979,8.278646206724776,5.396192453773512,7.590326804515545,70,B – Moderat risiko,22.88,0.6,Faresone (Z < 1.81),Meget lav egenkapitalandel (<10%); Lav netto margin (<3%)
815380622,VD INVEST AS,Drift av restauranter,6.0,15.450467001151624,4.591947122216787,28.735221568484747,0.47258907159594254,156.55199024198996,10.611653311506448,3.581661172957001,3.3745268378714712,100,A – Lav risiko,4.25,0.81,Faresone (Z < 1.81),
984168985,MOLDE KINO AS,Filmfremvisning,12.0,27.01161509484514,5.803620246787345,16.342177757996872,0.17557285702941433,115.73121026779458,3.3378627222575243,2.4755794070580674,4.130549202956321,85,A – Lav risiko,12.29,0.42,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Svak likviditetsgrad (<1.2)
944556958,SOGN SKISENTER AS,Drift av idrettsanlegg,14.0,33.13630568419453,8.357402603412236,42.9011714690348,0.5650711539416242,156.77725004151907,3.5835006466576926,7.117335362260806,4.310589283661351,100,A – Lav risiko,4.99,1.23,Faresone (Z < 1.81),
981910362,NABOEN PUB AS,Drift av restauranter,11.0,39.500573579306675,0.7844283008795339,14.693618509759034,0.6426834487037543,148.17433341341308,4.293845336927468,1.391010756175917,7.313586961036924,70,B – Moderat risiko,11.45,0.47,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Lav netto margin (<3%); Svak driftsmargin (<2%)
988349666,LIATUNET BARNEHAGE AS,Førskoleundervisning og drift av barnehager,11.0,1.0,8.92801885976789,24.49068898028197,0.6157587888412575,123.49835334878554,8.80956229324703,2.3676579936574225,4.093017734819265,100,A – Lav risiko,5.05,0.58,Faresone (Z < 1.81),
926705156,BRAGERNES SERVICESENTER AS,Detaljhandel med drivstoff til motorvogner,7.0,22.227575261871635,-0.5065623673444182,49.11236518130189,0.4430179650292622,126.99900296309934,2.5169518761744634,-5.1870009763859315,4.022430593499577,60,B – Moderat risiko,72.32,0.89,Faresone (Z < 1.81),Negativt nettoresultat; Negativt driftsresultat
917536104,PK BYGGSERVICE AS,Oppføring av bygninger,8.0,71.07753927548416,6.353812863694071,37.71109430398408,0.48056637561875987,135.78630624842162,8.64135734552563,0.45756155407346544,7.28580423667218,90,A – Lav risiko,4.77,0.82,Faresone (Z < 1.81),Svak driftsmargin (<2%)
987701730,SJETNE KLIPPERI AS,Frisering og barbering,5.0,26.98838893970737,6.154557177123803,44.57713608214591,0.5229424986540985,158.5501432588387,8.775442401224135,2.937877867176929,3.0659955677577475,100,A – Lav risiko,4.31,1.14,Faresone (Z < 1.81),
928881814,ULMA CONSTRUCTION NORGE AS,Utleie og leasing av bygge- og anleggsmaskiner og -utstyr,20.0,73.56497033416953,8.647060454485562,19.413393865191487,0.299871210137134,140.76662944327808,7.152663105568054,4.520024993111225,5.109882994771251,90,A – Lav risiko,4.91,0.62,Faresone (Z < 1.81),Lav egenkapitalandel (<20%)
990494770,LÁVGU (ÁLTTÁ SÁMI GIELLA- JA KULTURGUOVDDÁS) AS,Aktiviteter i andre medlemsorganisasjoner ellers,8.0,13.089550398034287,8.469590315806247,13.986440322852268,0.39572544628296313,131.38608339478333,2.070433566537498,3.4724367867037866,8.653675414320045,90,A – Lav risiko,14.88,0.47,Faresone (Z < 1.81),Lav egenkapitalandel (<20%)
976554000,LINDE MATSERVICE AS,Drift av restauranter,16.0,36.45950274251116,4.69210271715605,19.097528522411295,0.4275457887940784,121.8681266886622,6.0468547097312975,7.844931385011306,5.894227651812812,90,A – Lav risiko,6.51,0.66,Faresone (Z < 1.81),Lav egenkapitalandel (<20%)
929765079,RED ROCK AS,Produksjon av løfte- og håndteringsutstyr,20.0,39.984391937833564,5.739514335296015,45.47332622745178,0.69102235577819,190.31892402989308,4.954717424516394,2.5674274663689856,1.3560553527134593,85,A – Lav risiko,22.78,1.27,Faresone (Z < 1.81),Høy gjeldsgrad (>65%)
830148752,AS STATSTILSATTES HUS,Utleie av egen eller leid fast eiendom,7.0,6.98970211339528,13.399075123339003,52.81001774883653,0.5086073464536216,123.80533668608047,15.455273976746222,9.494571295109932,9.723846804236933,100,A – Lav risiko,6.48,1.48,Faresone (Z < 1.81),
988247111,UNO-X MOBILITY AS,"Engroshandel med drivstoff, brensel og beslektede produkter",5.0,1.0,4.054221736687174,68.35409328844459,0.5210199766839997,128.3486337749477,5.427663731568718,2.9588249547127763,7.932121186691326,100,A – Lav risiko,4.66,1.98,Grå sone (1.81–2.99),
920175007,HATCH BLUE NORWAY AS,Bedriftsrådgivning og annen administrativ rådgivning,7.0,1.0,14.600301103888977,16.640642713247825,0.4800021506148378,119.97644528954683,14.76565980931216,5.205626944348757,5.655431665204857,85,A – Lav risiko,6.18,0.53,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Svak likviditetsgrad (<1.2)
921466935,ZIRIC LODDEFJORD AS,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,16.0,108.72928869860557,-1.5895220137784314,40.84559251415593,0.42070267333050865,149.90605221675625,5.5574433322472565,0.5755392728670712,5.719680712177685,70,B – Moderat risiko,67.41,0.94,Faresone (Z < 1.81),Negativt nettoresultat; Svak driftsmargin (<2%)
936855539,SUSHI-TERIA ALN AS,Drift av restauranter,5.0,50.94565841530835,3.427288624818104,48.79636913222273,0.3260090563193255,101.5247268113697,8.417218833641133,8.452348085607895,5.38903337196415,95,A – Lav risiko,6.96,1.24,Faresone (Z < 1.81),Svak likviditetsgrad (<1.2)
929992709,GEITMYRA TØNSBERG MATKULTURSENTER FOR BARN AS,Annen undervisning ellers,9.0,13.362723328490604,3.9978742162700622,19.243883990454236,0.610677298953305,165.88165718131933,5.643729001500759,2.5898735567214954,5.164695574130121,90,A – Lav risiko,4.22,0.65,Faresone (Z < 1.81),Lav egenkapitalandel (<20%)
974341964,TEKA BYGG AS,Oppføring av bygninger,6.0,3.892165807106899,3.8016021561225326,69.49582683749773,0.4829461448881005,122.45809467925721,5.057374583094522,6.23257591449981,4.046939566954743,100,A – Lav risiko,5.16,2.15,Grå sone (1.81–2.99),
816096812,BENAISSA HANDEL AS,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,24.0,52.51880885035722,6.463912096819036,59.29404506770456,0.42993646513919426,69.67110170237844,8.522541069510766,0.4461105227199882,6.476563997906922,75,A – Lav risiko,21.76,1.22,Faresone (Z < 1.81),Svak driftsmargin (<2%); Likviditetsgrad under 1.0
919932635,BERKÅK VEIKRO AS,Drift av restauranter,9.0,1.0,6.6777920148979275,19.83242106078828,0.6296146178599786,135.49955737427518,4.138181741810065,2.7788910612196585,6.215796142391752,90,A – Lav risiko,4.83,0.55,Faresone (Z < 1.81),Lav egenkapitalandel (<20%)
919251484,SARKANI EIENDOM AS,Utleie av egen eller leid fast eiendom,6.0,10.588416796728513,13.753238941417452,67.64660876773229,0.2853637582433423,191.60244012390183,15.313067812569638,9.303647855030615,1.1742159356525255,100,A – Lav risiko,24.29,2.38,Grå sone (1.81–2.99),
918686762,PROCESS INSTALLATION AS,Installasjon av industrimaskiner og -utstyr,21.0,85.9895824150335,7.764950335773378,36.08676319433699,0.7466732395371021,84.20885084819544,7.963733156461836,1.242819666760643,5.409079706562419,60,B – Moderat risiko,27.43,0.62,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Svak driftsmargin (<2%); Likviditetsgrad under 1.0
866526362,LINDKJENN AS,Maler- og glassarbeid,10.0,42.01152258214061,2.73771461895684,5.0,0.5498422220194742,150.28584931067283,8.212884264885092,7.707346575466462,1.8223658008773778,70,B – Moderat risiko,23.53,0.55,Faresone (Z < 1.81),Meget lav egenkapitalandel (<10%); Lav netto margin (<3%)
987794607,DEPRO AS,Produksjon av komponenter til hydraulisk og pneumatisk utstyr,70.0,345.6097247452702,8.577522537433925,11.321186239902246,0.5679477738878466,117.3537059147315,7.755431980695063,6.043029450615009,3.2819285897161192,85,A – Lav risiko,15.59,0.47,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Svak likviditetsgrad (<1.2)
925640557,TOTAL GULVSERVICE AS,Gulvlegging og tapetsering,10.0,7.634422258444541,4.102457252464074,21.69131091705796,0.3571262306672222,158.77806490347763,3.5536178945240318,5.998937502727635,5.656478232134878,100,A – Lav risiko,4.07,0.78,Faresone (Z < 1.81),
930869317,LÆRINGSVERKSTEDET BLÅTOPPEN BARNEHAGE AS,Førskoleundervisning og drift av barnehager,29.0,27.28225196660687,1.9673060429930347,55.91164104571059,0.3728251703290478,118.74585081917144,8.38618267975569,6.350171527847786,3.8711527848887606,85,A – Lav risiko,5.49,1.46,Faresone (Z < 1.81),Lav netto margin (<3%); Svak likviditetsgrad (<1.2)
929400631,NICOUSTIC AS,"Produksjon av måle-, kontroll- og navigasjonsinstrumenter",6.0,1.0,9.267109585095522,64.08349495696368,0.6668287076172693,137.98613498977585,5.575202835077221,2.508666780330304,5.806285263164394,85,A – Lav risiko,4.74,1.76,Faresone (Z < 1.81),Høy gjeldsgrad (>65%)
930115983,VEDMANNEN AS,Passasjertransport på forespørsel utført av fører med kjøretøy,5.0,22.959955522217093,7.204795778839288,47.75675138804209,0.29453795473602734,171.81816662030215,3.0058181180567614,1.8480861841429452,5.125500515629236,90,A – Lav risiko,4.63,1.24,Faresone (Z < 1.81),Svak driftsmargin (<2%)
985032785,NORLENDER KNITWEAR AS,Produksjon av klær av trikotasje og heklede klær,13.0,148.3050370402784,14.329755668016082,47.10084588704274,0.49252050719194185,153.70769769681925,10.662966277621507,4.037997123328425,8.988028389780805,100,A – Lav risiko,4.9,1.23,Faresone (Z < 1.81),
975959880,OTF ANLEGG AS,Grunnarbeid,22.0,54.561556702210844,5.493229267274183,47.98886378081692,0.5832379915921684,164.36291751643643,5.14824044035923,2.3250947381619085,1.7496144175707626,100,A – Lav risiko,4.45,1.24,Faresone (Z < 1.81),
984397844,KAMA EIENDOM AS,Utleie av egen eller leid fast eiendom,6.0,15.592518459303395,14.336809510536343,44.866592992278285,0.7711738650021306,134.80413934098337,17.006224966777538,8.724897371582056,3.5322507438139974,85,A – Lav risiko,8.57,1.26,Faresone (Z < 1.81),Høy gjeldsgrad (>65%)
864223672,DYREBUTIKKEN OSLO CITY AS,Detaljhandel med kjæledyr og varer til kjæledyr,12.0,56.866132726973326,5.047306332229432,33.59049578503726,0.50926011222129,81.87441886617167,4.428912397580172,5.171149490559358,5.938012540266415,85,A – Lav risiko,22.69,0.69,Faresone (Z < 1.81),Likviditetsgrad under 1.0
922837023,OLIO BEAUTY AS,Frisering og barbering,40.0,101.01464587038662,4.149321061542881,38.105947379422645,0.420951829078983,159.45899470708872,8.26291883316817,5.476056543978398,3.184912893331049,100,A – Lav risiko,4.38,1.07,Faresone (Z < 1.81),
925869236,NORSK KABINFORENING EIENDOM AS,Utleie av egen eller leid fast eiendom,5.0,1.0,15.291458135261088,30.817438159873937,0.3905836353935319,159.2717619169898,13.82396208024261,15.179809152139866,6.042514873941744,100,A – Lav risiko,5.8,1.24,Faresone (Z < 1.81),
815724992,MOA SYSTUE AS,Reparasjon og vedlikehold av andre husholdningsvarer og varer til personlig bruk ikke nevnt annet sted,9.0,35.288525110410504,-0.0978671336016026,56.179159780796006,0.5591875796850784,122.07530012638288,7.430165402026753,-1.32870569869496,5.521632028701677,60,B – Moderat risiko,64.98,1.23,Faresone (Z < 1.81),Negativt nettoresultat; Negativt driftsresultat
945544503,HALDEN BETONGTRANSPORT AS,Godstransport på vei,7.0,1.0,-1.0580108575306033,15.164612206731633,0.6869032562484888,112.9757812207524,10.601183129749497,1.3925956108431066,0.3,40,C – Høy risiko,89.54,0.35,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Lav egenkapitalandel (<20%); Negativt nettoresultat; Svak driftsmargin (<2%); Svak likviditetsgrad (<1.2)
984540671,ØKONOMIHUSET AS,Regnskapsføring og bokføring,51.0,90.1864623211295,7.7074348600208165,35.66152733094999,0.4377569055264099,140.60063790484756,8.505348208502635,7.3521964477073825,8.121248074732316,100,A – Lav risiko,4.52,1.02,Faresone (Z < 1.81),
914800730,RETT HJEM BOLIG AS,Oppføring av bygninger,6.0,5.5850897926401135,0.021856941753885195,31.79802258315086,0.5590420759874329,101.26843758262862,4.128547255314871,5.031363644649656,4.378369121073872,85,A – Lav risiko,40.28,0.72,Faresone (Z < 1.81),Lav netto margin (<3%); Svak likviditetsgrad (<1.2)
946479063,C WORLDWIDE ASSET MANAGEMENT AS,Fondsforvaltningsvirksomhet,6.0,14.221533899054903,1.7245139958997915,34.54398928691349,0.3813650283597544,166.15694438936754,10.105748004171257,-1.5385635867142815,2.176222849518975,70,B – Moderat risiko,5.23,0.79,Faresone (Z < 1.81),Lav netto margin (<3%); Negativt driftsresultat
932219069,KRAFT PIZZERIA KONGSBERG AS,Drift av restauranter,21.0,14.326356388018262,2.0499281967793053,36.748430453144586,0.30255321704522053,102.73490654061405,3.9881278837555048,4.6218019881968315,4.673360842590626,85,A – Lav risiko,5.42,0.81,Faresone (Z < 1.81),Lav netto margin (<3%); Svak likviditetsgrad (<1.2)
973056379,TANNLEGENE MORK-KNUTSEN AS,Tannlegetjenester,10.0,4.50872403992944,6.530462616418194,29.799798731191018,0.479251733451092,193.5708231604488,13.021383155371044,2.101256289217207,6.574331044697937,100,A – Lav risiko,4.25,0.92,Faresone (Z < 1.81),
992188065,ODFJELL MARITIME SERVICES AS,Utenriks sjøfart med gods,161.0,380.10072419881504,0.5552101337421451,50.28166465632291,0.750689787761883,95.71093178144551,4.2474915369572095,7.052984400530507,5.17873827706412,60,B – Moderat risiko,30.54,1.21,Faresone (Z < 1.81),Høy gjeldsgrad (>65%); Lav netto margin (<3%); Likviditetsgrad under 1.0
990623864,RICA EIENDOM AS,Utleie av egen eller leid fast eiendom,5.0,15.77214412859285,13.02176764920149,43.86043881392216,0.3210291807533376,171.6561197317507,18.508769977283322,11.311827767795917,4.391307625465344,100,A – Lav risiko,6.21,1.45,Faresone (Z < 1.81),
931693875,TEKLE DROSJE&TRANSPORT AS,Passasjertransport på forespørsel utført av fører med kjøretøy,6.0,1.0,4.542764268053505,46.58086162571216,0.5106713474501033,174.3523675954676,4.997768307060179,4.693817777680801,1.950839153269711,100,A – Lav risiko,4.3,1.31,Faresone (Z < 1.81),
814777812,ZEGEBA AS,Dataprogrammeringstjenester,21.0,41.52895698251524,7.476937226291493,41.37961883061412,0.46457096067499626,130.39845915149164,13.47814151432452,6.689707288285348,0.4835572481533017,100,A – Lav risiko,25.68,1.09,Faresone (Z < 1.81),
918980946,KISTOS ENERGY (NORWAY) AS,Utvinning av råolje,12.0,65.49084589251925,8.144362236071458,18.616059573415722,0.6234561707867792,117.39588303070299,7.790461645993179,4.882672387040481,3.913980499209195,85,A – Lav risiko,5.81,0.54,Faresone (Z < 1.81),Lav egenkapitalandel (<20%); Svak likviditetsgrad (<1.2)
911668467,TØMRERMESTER HENNING BERNTSEN AS,Oppføring av bygninger,22.0,32.25715535709928,1.9283768430512218,24.257121267781365,0.39522666876543333,132.64875984827256,4.852720032667745,6.04615619713786,8.218115388339818,90,A – Lav risiko,4.63,0.73,Faresone (Z < 1.81),Lav netto margin (<3%)
885479472,RUSTAD PLANTESKOLE OG PLANTESENTER AS,Planteformering,6.0,1.0,4.718213501606131,45.49527665454401,0.5908003406378912,137.65843437706306,9.228047255079167,5.446746858041972,1.4058439441817554,100,A – Lav risiko,23.93,1.18,Faresone (Z < 1.81),
939021582,NORWAY YACHT CHARTER A/S,Kysttrafikk med passasjerer ikke nevnt annet sted,98.0,239.621433416564,6.661872511800226,26.550708437321276,0.5256906753171403,158.91651474838744,6.372058541261915,7.218934143298036,10.409681236548401,100,A – Lav risiko,4.99,0.9,Faresone (Z < 1.81),
982316588,RSM NORGE AS,Revisjon,291.0,637.4583072820304,-0.14313380946132437,42.55727893407314,0.6282343757689215,126.91967691543309,11.359781989963103,-0.015817399169746338,6.232296557579028,60,B – Moderat risiko,65.23,0.88,Faresone (Z < 1.81),Negativt nettoresultat; Negativt driftsresultat
913278305,ELEKTRO FIBER AS,Bygging av anlegg for elektrisitet og telekommunikasjon på land,50.0,153.79487127343873,9.15813371862189,67.88773029752177,0.40500151183249783,115.7655002431997,9.578763660939405,2.838608050631456,4.386471955169404,95,A – Lav risiko,4.99,1.91,Grå sone (1.81–2.99),Svak likviditetsgrad (<1.2)
928771520,RAGN ENTREPRENØR AS,Oppføring av bygninger,21.0,47.808545251933026,-1.7590194685929692,37.79243380858644,0.41654083389037394,117.74070121600798,11.330896010406443,0.23047931716223102,6.5330129668699435,65,B – Moderat risiko,66.77,0.74,Faresone (Z < 1.81),Negativt nettoresultat; Svak driftsmargin (<2%); Svak likviditetsgrad (<1.2)
921995296,HELIOS AUTO AS,Dataprogrammeringstjenester,8.0,10.42074139336383,7.160719494512497,49.85557844077567,0.5710076941853336,154.97145490268358,13.904553981598584,7.006074850450032,2.969408163730624,100,A – Lav risiko,5.0,1.41,Faresone (Z < 1.81),
987051655,HOV TRE & GLASS AS,Produksjon av dører og vinduer i tre,6.0,1.0,2.5237684100631346,82.23641637963088,0.706701937110518,87.71239718271926,4.032626129769289,6.4455981851554744,5.868161993444917,60,B – Moderat risiko,28.06,3.42,Sikker sone (Z > 2.99),Høy gjeldsgrad (>65%); Lav netto margin (<3%); Likviditetsgrad under 1.0
928973727,TJØNNÅS DELIKATESSER AS,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,9.0,43.46651505952093,1.7351326193389065,36.118186099956496,0.5691819286239036,138.00625522026655,-1.1579011182426058,1.8106011082744184,2.371483914349216,80,A – Lav risiko,29.07,0.83,Faresone (Z < 1.81),Lav netto margin (<3%); Svak driftsmargin (<2%)
918061908,GODTHAAB RENHOLD AS,Rengjøring av bygninger,5.0,15.104651215987264,12.95577700781023,43.51222498211457,0.4729705470741403,167.26305256920384,8.448063661627637,5.260283471355524,6.017126483039178,100,A – Lav risiko,4.49,1.22,Faresone (Z < 1.81),
